"","artist","song","WeekID","Peak.Position","Weeks.on.Chart","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","Month","Season","artist.pop","X","trap","hip.hop","indie","punk","rap","jazz","pop","metal","country","folk","bluegrass","house","rock","opera","classical","instrumental","funk","broadway","Year"
"3081","Tim McGraw","Truck Yeah",2012-07-21,69,16,0.109,0.615,209013,0.921,0,7,0.112,-4.137,1,0.0327,97.965,4,0.79,7,"Summer",5,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2012"
"3082","Tim McGraw","One Of Those Nights",2012-12-15,96,20,0.011,0.526,236520,0.781,0,7,0.117,-5.601,1,0.0322,127.078,4,0.358,12,"Winter",4,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2012"
"3083","Tim McGraw","Angry All The Time",2001-08-18,70,20,0.195,0.545,270107,0.498,0,2,0.169,-7.286,1,0.0266,127.604,4,0.363,8,"Summer",8,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2001"
"3084","Tim McGraw","It's A Business Doing Pleasure With You",2009-08-15,73,7,0.068,0.692,188280,0.886,0,9,0.142,-4.969,1,0.0301,112.986,4,0.696,8,"Summer",5,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2009"
"3085","Tim McGraw","Lookin' For That Girl",2014-04-05,96,4,0.005,0.499,258587,0.835,9.84e-06,6,0.126,-4.42,1,0.0332,154.058,4,0.369,4,"Spring",4,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2014"
"3086","Tim McGraw","Back When",2004-10-23,74,19,0.074,0.603,277213,0.752,0,7,0.312,-4.813,1,0.0277,136.033,4,0.663,10,"Fall",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"3087","Tim McGraw","Drugs Or Jesus",2005-03-26,97,9,0.303,0.498,279933,0.673,4.01e-05,0,0.094,-4.589,1,0.0268,146.943,4,0.278,3,"Spring",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"3088","Tim McGraw","If You're Reading This",2007-08-25,45,18,0.823,0.305,252720,0.304,0,11,0.67,-8.383,1,0.0285,145.49,4,0.341,8,"Summer",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2007"
"3089","Tim McGraw","Unbroken",2002-07-06,69,20,0.086,0.595,241427,0.792,0,1,0.077,-6.979,0,0.0286,119.8,4,0.536,7,"Summer",7,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"3090","Tim McGraw","Grown Men Don't Cry",2001-03-31,70,20,0.158,0.482,234790,0.566,0,10,0.105,-7.138,1,0.0281,178.02,4,0.637,3,"Spring",8,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2001"
"3091","Tim McGraw","Suspicions",2008-01-26,93,5,0.262,0.606,285286,0.752,0,0,0.171,-5.968,0,0.0318,147.293,4,0.794,1,"Winter",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"3092","Tim McGraw","Let It Go",2008-09-27,100,15,0.322,0.477,225027,0.86,0,1,0.313,-4.16,1,0.032,159.27,4,0.473,9,"Fall",5,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"3093","Tim McGraw","Do You Want Fries With That",2005-07-16,90,11,0.214,0.604,239760,0.802,0,7,0.111,-3.995,1,0.0317,135.999,4,0.671,7,"Summer",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"3094","Tim McGraw","Felt Good On My Lips",2010-11-20,26,20,0.024,0.56,277400,0.869,2.94e-06,3,0.136,-3.804,1,0.0387,136.001,4,0.519,11,"Fall",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2010"
"3095","Tim McGraw","How I'll Always Be",2016-11-05,99,12,0.312,0.578,213453,0.825,1.4e-05,2,0.091,-4.693,1,0.0331,93.035,4,0.654,11,"Fall",4,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2016"
"3096","Tim McGraw","Live Like You Were Dying",2004-06-12,73,23,0.492,0.416,300333,0.546,0,7,0.084,-7.728,1,0.0297,159.929,4,0.418,6,"Summer",6,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"3097","TLC","Dear Lie",2000-02-12,63,7,0.039,0.558,310733,0.449,0,0,0.202,-8.715,1,0.0296,173.831,4,0.266,2,"Winter",3,972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2000"
"3098","TLC","Damaged",2003-03-29,59,4,0.052,0.657,232164,0.883,0.00869026666666667,2,0.154,-6.446,1,0.0345,95.018,4,0.703,3,"Spring",0,972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2003"
"3099","Toby Keith","Honkytonk U",2005-02-26,93,12,0.027,0.638,214513,0.73,0.00010785,9,0.255,-4.777,1,0.0272,113.007,4,0.546,2,"Winter",6,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"3100","Toby Keith","Who's Your Daddy?",2002-10-05,74,20,0.309,0.687,238706,0.852,0.01965,9,0.052,-4.713,1,0.0383,126.321,4,0.874,10,"Fall",7,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"3101","Toby Keith","Red Solo Cup",2011-11-12,37,20,0.287,0.535,223387,0.56,0,4,0.209,-6.586,1,0.0901,164.17,4,0.785,11,"Fall",4,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2011"
"3102","Toby Keith","American Soldier",2003-12-27,69,20,0.133,0.452,262400,0.596,1.21e-05,9,0.06,-7.122,1,0.0449,164.143,4,0.213,12,"Winter",7,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2003"
"3103","Toby Keith","Get Drunk And Be Somebody",2006-01-21,93,20,0.378,0.609,179486,0.913,0,2,0.424,-3.66,1,0.0648,128.039,4,0.665,1,"Winter",7,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2006"
"3104","Toby Keith","Big Blue Note",2005-10-15,94,12,0.46,0.742,177173,0.68,6.76e-05,0,0.152,-6.78,1,0.0298,115.271,4,0.77,10,"Fall",6,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"3105","Toby Keith","High Maintenance Woman",2007-03-03,100,17,0.031,0.648,201333,0.912,0,2,0.38,-3.879,1,0.0336,123.024,4,0.799,3,"Spring",8,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2007"
"3106","Toby Keith","God Love Her",2008-12-06,89,20,0.133,0.551,216627,0.919,8.36e-05,10,0.064,-3.895,1,0.0529,125.025,4,0.432,12,"Winter",6,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"3107","Toby Keith","You Shouldn't Kiss Me Like This",2000-12-30,77,20,0.413,0.422,221307,0.697,2.71566666666667e-05,7,0.255,-5.969,1,0.0366,168.649,4,0.323,12,"Winter",2,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2000"
"3108","Toby Keith","Crash Here Tonight",2006-11-18,96,1,0.275,0.45,180880,0.443,0.00644,4,0.287,-7.828,0,0.0263,75.028,4,0.243,11,"Fall",8,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2006"
"3109","Toby Keith","I Love This Bar",2003-09-06,85,20,0.04,0.605,333453,0.854,0.0142,2,0.356,-5.313,1,0.0455,115.048,4,0.489,9,"Fall",6,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2003"
"3110","Toby Keith","I Wanna Talk About Me",2001-10-13,71,20,0.158,0.76,183604,0.863,0,5,0.109,-5.097,1,0.0547,106.031,4,0.686,10,"Fall",4,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2001"
"3111","Toby Keith","Love Me If You Can",2007-08-11,83,17,0.242,0.57,216867,0.633,0.00176,5,0.087,-6.26,1,0.0285,148.027,4,0.339,8,"Summer",8,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2007"
"3112","Toby Keith","A Little Too Late",2006-06-03,93,15,0.148,0.416,247180,0.737,0.0002581,11,0.127,-6.11,1,0.0478,201.79,4,0.624,6,"Summer",8,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2006"
"3113","Toby Keith","As Good As I Once Was",2005-06-04,80,20,0.282,0.674,227866,0.85,0,5,0.182,-3.997,1,0.039,119.016,4,0.707,6,"Summer",7,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"3114","Toby Keith","Country Comes To Town",2000-08-05,82,15,0.146,0.703,218178,0.901,0,9,0.063,-5.144,1,0.0385,123.808,4,0.701,8,"Summer",1,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2000"
"3115","Toby Keith","Whiskey Girl",2004-05-01,68,20,0.015,0.645,238373,0.876,0,6,0.215,-3.665,1,0.0527,123.059,4,0.544,5,"Spring",7,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"3116","Toby Keith","Trailerhood",2010-09-11,97,4,0.246,0.663,173693,0.83,1.41e-06,7,0.285,-4.584,1,0.039,98.022,4,0.866,9,"Fall",3,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2010"
"3117","Toby Keith","Lost You Anyway",2009-05-16,97,10,0.205,0.405,218267,0.744,0.0112,6,0.086,-3.791,0,0.034,150.225,4,0.367,5,"Spring",6,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2009"
"3118","Toby Keith","Courtesy Of The Red, White And Blue (The Angry American)",2002-06-08,73,20,0.482,0.409,195260,0.703,5.105e-06,2,0.092,-4.542,1,0.0436,110.638,4,0.406,6,"Summer",6,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"3119","Toby Keith","Stays In Mexico",2004-08-28,61,15,0.134,0.655,215040,0.887,0,9,0.294,-3.486,1,0.0731,122.956,4,0.708,8,"Summer",7,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"3120","Toby Keith","Beers Ago",2012-05-05,95,15,0.028,0.565,206640,0.84,0,0,0.093,-4.641,1,0.0296,144.04,4,0.742,5,"Spring",4,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2012"
"3121","Toby Keith","My List",2002-02-16,77,20,0.412,0.626,200239,0.697,4.8e-07,1,0.157,-5.693,0,0.0429,87.087,4,0.387,2,"Winter",5,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"3122","Toby Keith","I'm Just Talkin' About Tonight",2001-06-16,83,20,0.344,0.676,166093,0.845,0,7,0.167,-4.393,1,0.047,123.892,4,0.824,6,"Summer",3,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2001"
"3123","Toby Keith","How Do You Like Me Now?!",2000-01-29,77,20,0.076,0.645,207258,0.76,8.69333333333333e-06,0,0.115,-6.683,1,0.0387,109.423,4,0.677,1,"Winter",0,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2000"
"3124","Toby Keith","Get My Drink On",2008-01-26,99,5,0.016,0.579,187053,0.955,0.000304,2,0.131,-4.252,1,0.0536,99.869,4,0.816,1,"Winter",8,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2008"
"3125","Toby Keith","Somewhere Else",2011-04-23,100,8,0.463,0.578,185987,0.648,9.25e-06,2,0.063,-5.106,1,0.0522,178.011,4,0.813,4,"Spring",3,886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2011"
"3126","Tom Petty","Saving Grace",2006-07-22,100,1,0.137,0.33,226200,0.798,0.000269,2,0.13,-4.23,1,0.0381,142.287,4,0.791,7,"Summer",0,223,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2006"
"3127","Tommy Lee","Good Times",2005-10-01,95,1,0.001,0.495,186874,0.837,1.08e-06,7,0.225,-4.289,1,0.0397,89.06,4,0.544,10,"Fall",0,4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005"
"3128","Tommy Shane Steiner","What If She's An Angel",2002-02-23,76,20,0.308,0.535,215533,0.528,1.11e-06,8,0.091,-7.453,1,0.0258,146.169,4,0.41,2,"Winter",0,4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2002"
"3129","Tool","Schism",2001-06-23,81,20,0.967,0.4,324933,0.162,0.842,9,0.11,-10.849,0,0.0347,116.026,3,0.293,6,"Summer",0,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2001"
"3130","Tori Kelly","Nobody Love",2015-03-14,89,11,0.006,0.753,203453,0.709,0.000896,1,0.097,-5.132,0,0.0347,99.966,4,0.572,3,"Spring",0,365,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2015"
"3131","Tori Kelly","Hollow",2016-01-02,98,11,0.04,0.403,211653,0.539,1.06e-05,10,0.254,-6.987,1,0.037,125.646,4,0.332,1,"Winter",1,365,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2016"
"3132","Tory Lanez","Say It",2015-11-07,90,24,0.086,0.546,237787,0.529,6.5e-06,11,0.124,-10.511,0,0.0583,107.331,4,0.247,11,"Fall",0,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"3133","Tove Lo","Talking Body",2015-02-14,95,30,0.071,0.727,238493,0.775,0,4,0.093,-4.666,0,0.033,119.995,4,0.113,2,"Winter",1,761,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"2015"
"3134","Tove Lo","Habits (Stay High)",2014-06-14,66,39,0.07,0.733,209160,0.65,6.59e-05,5,0.083,-3.539,1,0.0315,110.003,4,0.348,6,"Summer",0,761,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"2014"
"3135","Toya","I Do!!",2001-06-02,82,39,0.086,0.781,213493,0.583,0.00216,6,0.058,-7.83,0,0.0628,156.264,4,0.91,6,"Summer",0,4837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2001"
"3136","Trace Adkins","Help Me Understand",2002-07-20,80,4,0.652,0.505,231453,0.437,5.015e-05,7,0.088,-9.197,1,0.0278,129.921,4,0.292,7,"Summer",2,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2002"
"3137","Trace Adkins","You're Gonna Miss This",2008-02-16,95,20,0.024,0.5,224960,0.665,6.41e-05,8,0.099,-7.157,1,0.0355,154.997,4,0.32,2,"Winter",4,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2008"
"3138","Trace Adkins","Just Fishin'",2011-06-18,98,20,0.008,0.586,210333,0.674,0.0777,11,0.243,-5.69,1,0.0246,86.5,4,0.395,6,"Summer",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2011"
"3139","Trace Adkins","Swing",2006-07-08,95,10,0.004,0.584,217873,0.856,0.000596,2,0.29,-5.263,1,0.0329,108.021,4,0.72,7,"Summer",4,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2006"
"3140","Trace Adkins","Marry For Money",2009-03-21,99,3,0.041,0.621,182880,0.821,0.000483,4,0.477,-5.553,1,0.0815,125.842,4,0.685,3,"Spring",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2009"
"3141","Trace Adkins","I'm Tryin'",2001-10-20,77,20,0.448,0.505,285146,0.476,0.000565,1,0.098,-8.802,1,0.0279,79.839,4,0.336,10,"Fall",1,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2001"
"3142","Trace Adkins","More",2000-04-29,84,11,0.11,0.528,186520,0.804,0.0012515,4,0.282,-6.739,1,0.0432,134.335,4,0.72,4,"Spring",1,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2000"
"3143","Trace Adkins","Songs About Me",2005-03-26,99,15,0.005,0.583,203980,0.895,0,0,0.122,-3.495,1,0.0566,117.95,4,0.378,3,"Spring",4,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2005"
"3144","Trace Adkins","Rough & Ready",2004-10-30,75,4,0.05,0.708,190080,0.904,4.87e-05,2,0.284,-4.871,1,0.0433,116.994,4,0.661,10,"Fall",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2004"
"3145","Trace Adkins","Chrome",2003-03-01,74,4,0.091,0.506,202920,0.869,9.09666666666667e-06,9,0.179,-6.195,1,0.0514,149.865,4,0.796,3,"Spring",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2003"
"3146","Trace Adkins","This Ain't No Love Song",2010-10-30,100,6,0.087,0.511,200680,0.881,0.000353,4,0.127,-4.876,1,0.057,159.977,4,0.554,10,"Fall",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2010"
"3147","Trace Adkins","Hot Mama",2004-01-24,73,14,0.01,0.56,200053,0.833,0.00211,7,0.328,-4.102,1,0.0314,105.96,4,0.768,1,"Winter",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2004"
"3148","Trace Adkins","Ladies Love Country Boys",2006-12-23,90,20,0.053,0.661,221674,0.958,2.31e-05,7,0.376,-4.409,1,0.0408,116.286,4,0.96,12,"Winter",5,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2006"
"3149","Trace Adkins","Honky Tonk Badonkadonk",2005-11-05,91,20,0.365,0.608,240342,0.917,7.56666666666667e-06,5,0.114,-4.588,0,0.0719,117.909,4,0.755,11,"Fall",4,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2005"
"3150","Trace Adkins","All I Ask For Anymore",2009-12-12,99,2,0.113,0.498,237169,0.391,8.17e-06,2,0.086,-8.526,1,0.0288,129.912,4,0.291,12,"Winter",3,1091,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2009"
"3151","Tracy Byrd","The Truth About Men",2003-07-05,79,5,0.066,0.648,178867,0.777,0,5,0.344,-5.46,1,0.0323,145.889,4,0.895,7,"Summer",1,4634,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2003"
"3152","Tracy Byrd","Just Let Me Be In Love",2002-01-12,77,10,0.117,0.581,226213,0.8,3.32e-05,0,0.045,-7.397,0,0.0344,96.1,4,0.415,1,"Winter",0,4634,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2002"
"3153","Tracy Byrd","Drinkin' Bone",2003-11-29,74,16,0.079,0.77,131867,0.833,0,5,0.082,-4.536,1,0.028,109.928,4,0.964,11,"Fall",2,4634,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2003"
"3154","Tracy Lawrence","Lessons Learned",2000-01-29,80,20,0.167,0.669,178433,0.76,8.95e-07,5,0.233,-5.399,1,0.0265,124.545,4,0.786,1,"Winter",0,767,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2000"
"3155","Tracy Lawrence","Paint Me A Birmingham",2004-04-03,67,16,0.323,0.541,228022,0.451,0,6,0.101,-8.623,1,0.0277,131.807,4,0.32,4,"Spring",0,767,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2004"
"3156","Train","If It's Love",2010-06-26,90,20,0.011,0.628,239040,0.917,2.25e-06,6,0.306,-3.489,1,0.144,94.988,4,0.638,6,"Summer",1,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2010"
"3157","Train","Shake Up Christmas",2011-01-08,99,1,0.197,0.513,247733,0.76,0,5,0.192,-5.342,1,0.0553,167.813,4,0.818,1,"Winter",3,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2011"
"3158","Train","Save Me, San Francisco",2011-07-09,98,11,0.053,0.639,249427,0.938,0,2,0.617,-2.729,1,0.0433,112.012,4,0.886,7,"Summer",4,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2011"
"3159","Train","Marry Me",2010-12-04,95,20,0.834,0.461,205453,0.267,2.03e-05,0,0.107,-8.514,1,0.0278,87.918,4,0.481,12,"Winter",2,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2010"
"3160","Train","Play That Song",2016-12-10,91,20,0.023,0.392,243253,0.825,2.25e-06,0,0.097,-2.068,0,0.0535,98.959,4,0.482,12,"Winter",0,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2016"
"3161","Train","Drive By",2012-01-28,60,36,0.001,0.765,195973,0.837,1.06e-05,1,0.08,-3.113,0,0.032,122.028,4,0.721,1,"Winter",5,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2012"
"3162","Train","Calling All Angels",2003-05-24,74,29,0.075,0.454,242200,0.839,0,3,0.279,-5.368,1,0.0441,166.166,4,0.529,5,"Spring",0,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2003"
"3163","Train","Hey, Soul Sister",2009-10-17,98,54,0.185,0.673,216773,0.886,0,1,0.083,-4.44,0,0.0431,97.012,4,0.795,10,"Fall",0,1019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2009"
"3164","Trapt","Still Frame",2003-11-15,76,20,0.001,0.445,271093,0.932,0,4,0.108,-4.739,1,0.316,113.945,4,0.51,11,"Fall",1,1400,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"2003"
"3165","Trapt","Headstrong",2003-04-05,71,43,0,0.492,285570,0.896,2.78e-06,4,0.189,-5.819,0,0.117,184.981,4,0.534,4,"Spring",0,1400,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"2003"
"3166","Travis Porter","Bring It Back",2011-04-02,88,10,0.116,0.944,217907,0.76,0,11,0.113,-4.355,0,0.0851,98.001,4,0.545,4,"Spring",1,3061,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2011"
"3167","Travis Porter","Make It Rain",2011-01-22,100,6,0.078,0.926,239493,0.69,0,1,0.228,-4.327,0,0.175,128.952,4,0.387,1,"Winter",0,3061,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2011"
"3168","Travis Scott","Antidote",2015-09-26,75,26,0.008,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131,9,"Fall",0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"3169","Travis Scott","NC-17",2018-08-18,41,1,0.068,0.804,156886,0.763,0,2,0.368,-5.48,1,0.0519,136.052,4,0.058,8,"Summer",1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"3170","Travis Tritt","It's A Great Day To Be Alive",2001-03-03,78,20,0.246,0.595,241533,0.653,0,7,0.264,-4.935,1,0.0265,128.93,4,0.542,3,"Spring",1,1734,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2001"
"3171","Trent Tomlinson","One Wing In The Fire",2006-12-23,98,5,0.459,0.614,232547,0.529,0,3,0.129,-7.43,1,0.0308,141.929,4,0.45,12,"Winter",0,4237,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"2006"
"3172","Trey Songz","Slow Motion",2015-02-07,99,26,0.679,0.733,197854,0.408,3.92e-05,7,0.11,-7.834,0,0.0388,94.947,4,0.291,2,"Winter",5,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"3173","Trey Songz","About You",2015-09-12,98,3,0.096,0.582,196900,0.564,0,0,0.26,-4.066,0,0.0837,204.002,4,0.718,9,"Fall",3,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"3174","Trey Songz","Nobody Else But You",2017-06-24,99,3,0.038,0.708,229013,0.612,0,5,0.277,-6.379,0,0.122,139.913,4,0.263,6,"Summer",3,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"3175","Trey Songz","Sex Ain't Better Than Love",2012-03-24,97,6,0.152,0.505,263933,0.794,0,0,0.186,-3.682,0,0.0604,121.303,4,0.422,3,"Spring",3,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2012"
"3176","Trey Songz","Love Faces",2011-02-12,100,16,0.06,0.654,243800,0.599,0,11,0.161,-6.699,1,0.0563,119.778,4,0.333,2,"Winter",3,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2011"
"3177","Trey Songz","Last Time",2008-04-19,95,13,0.209,0.629,261707,0.624,0,2,0.215,-7.957,1,0.0915,119.964,4,0.66,4,"Spring",1,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2008"
"3178","Trey Songz","Neighbors Know My Name",2010-03-13,88,20,0.038,0.663,186307,0.693,0,7,0.162,-5.776,0,0.0635,120.026,4,0.391,3,"Spring",1,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"3179","Trey Songz","Gotta Go",2005-12-03,96,18,0.161,0.675,247053,0.635,0,5,0.48,-5.356,0,0.0632,82.21,4,0.562,12,"Winter",0,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"3180","Trey Songz","Foreign",2014-07-19,100,10,0.025,0.749,249000,0.643,0,5,0.101,-7.424,0,0.114,123.92,4,0.651,7,"Summer",4,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"3181","Trey Songz","Heart Attack",2012-04-14,99,26,0.059,0.608,233147,0.863,0,11,0.228,-4.87,1,0.131,150.029,4,0.476,4,"Spring",4,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2012"
"3182","Trey Songz","Dive In",2012-09-08,93,12,0.028,0.587,252453,0.648,0,0,0.962,-6.954,1,0.089,119.888,4,0.37,9,"Fall",5,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2012"
"3183","Trey Songz","Na Na",2014-02-08,91,28,0.328,0.67,231907,0.476,0,9,0.104,-6.253,0,0.0406,96.975,4,0.235,2,"Winter",4,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"3184","Trey Songz","Can't Be Friends",2010-10-02,74,20,0.064,0.451,220373,0.588,0,11,0.171,-7.973,0,0.2,171.849,4,0.332,10,"Fall",2,207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"3185","Trina","Pull Over",2000-09-09,97,4,0.013,0.955,194293,0.768,0,1,0.308,-5.54,0,0.181,125.04,4,0.741,9,"Fall",0,3543,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2000"
"3186","Trinidad James","All Gold Everything",2012-12-29,96,20,0.028,0.697,187907,0.75,0,7,0.355,-8.864,1,0.311,99.96,4,0.616,12,"Winter",0,2862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012"
